12/12/25                                                                      DUNCAN AVIATION, INC. - INCOME STATEMENT                                                                        Page   1
                                                                                       Denver Satellite - 889
                                                                                         November 30, 2025
                                               CURRENT MO    CURRENT MO    CURRENT MO                                                                           FULL YEAR     FULL YEAR     FULL YEAR
                                    CURRENT      BUDGET         2024          2023              YTD    YTD BUDGET      YTD 2024      YTD 2023    ANNUALIZED      BUDGET         2024          2023
                                    -------    ----------    ----------    ----------           ---    ----------      --------      --------    ----------     ---------     ---------     ---------
   REVENUE
Labor                               168,440       156,539       108,365       150,417     1,659,465     1,961,574     1,463,917     1,723,159     1,810,326     2,147,317     1,552,483     1,876,993
Parts WO                            289,188       233,280       118,685        55,628     2,881,779     2,923,200     2,368,683     2,221,799     3,143,759     3,200,000     2,417,122     2,411,285
Other                               220,351       246,968       264,053        90,970     3,004,364     3,183,150     2,793,737     2,939,346     3,277,488     3,485,000     2,940,036     3,403,983
Aircraft Sales
Charter/Flight
Gasoline Sales
Other Line Services
Parts Invoice
                               ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- -------------
   TOTAL REVENUE                    677,979       636,787       491,102       297,016     7,545,609     8,067,924     6,626,337     6,884,304     8,231,573     8,832,317     6,909,641     7,692,261
                               ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- -------------
   COST OF SALES
Labor                                97,286       101,760        82,512       106,684     1,073,340     1,210,941     1,037,077     1,149,238     1,170,917     1,327,965     1,133,609     1,263,095
Parts WO                            221,367       179,626       100,141        43,411     2,136,779     2,250,864     1,778,893     1,621,469     2,331,031     2,464,000     1,814,592     1,761,614
Other                               177,535       207,453       214,014        73,399     2,503,103     2,673,846     2,270,553     2,340,577     2,730,658     2,927,400     2,399,677     2,735,641
Aircraft Sales
Charter/Flight
Gasoline Sales
Parts Invoice                                                                              (114,077)                    (38,396)          504      (124,448)                    (38,367)          523
Cost of Misc Supplies                   127           212           338         1,440           362         2,740           820         2,936           394         3,000           852         3,163
Cost of Promotion
Aircraft Incidents                                                                                                                     (5,563)                                                 (5,563)
Cost of Warranty                                                  8,926                       1,059                       8,926           646         1,155                       8,926         1,888
Freight                               2,062          (212)          502         2,033        10,572        (2,740)       (2,425)       10,541        11,533        (3,000)       (1,771)        5,827
                               ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- -------------
   TOTAL COST OF SALES              498,377       488,839       406,433       226,967     5,611,137     6,135,651     5,055,448     5,120,349     6,121,241     6,719,365     5,317,518     5,766,189
                               ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- -------------
   GROSS PROFIT                     179,602       147,948        84,669        70,048     1,934,471     1,932,273     1,570,888     1,763,956     2,110,332     2,112,952     1,592,123     1,926,072
                               ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- -------------
12/12/25                                                                      DUNCAN AVIATION, INC. - INCOME STATEMENT                                                                        Page   2
                                                                                       Denver Satellite - 889
                                                                                         November 30, 2025
                                               CURRENT MO    CURRENT MO    CURRENT MO                                                                           FULL YEAR     FULL YEAR     FULL YEAR
                                    CURRENT      BUDGET         2024          2023              YTD    YTD BUDGET      YTD 2024      YTD 2023    ANNUALIZED      BUDGET         2024          2023
                                    -------    ----------    ----------    ----------           ---    ----------      --------      --------    ----------     ---------     ---------     ---------
   EXPENSES
Commissions                                         2,483                                    12,383        29,545         5,464         7,598        13,508        32,400        12,383         7,598
Payroll                              19,144        24,181        19,494        25,295       225,762       287,745       221,550       274,284       246,286       315,552       242,036       298,343
Employee Relations                      266           291            41           163         4,196         3,208         3,026         6,207         4,578         3,500         3,235         6,575
Employee Benefits                    16,705        13,267        22,024        19,370       162,989       160,205       160,616       159,867       177,806       175,490       179,392       174,116
Payroll Taxes                         7,181        10,479         7,472         8,317       101,490       124,901       108,349       106,386       110,717       136,803       116,240       115,265
Education
Uniforms                              3,095            24                                     3,095           265           262           568         3,377           289           262           648
Cust Relations                           57           584            97           377         8,826         6,417         6,700         6,917         9,628         7,000         6,911         6,588
Equipment Lease                       1,068         1,172           513           928        14,714        12,893        11,042        11,095        16,051        14,065        12,277        12,004
Aircraft Maint/Fees
Advertising                                            41                                       580           458         2,200           216           633           500         2,200           796
Telephone                             1,103           964         1,294         1,722        14,443        15,236        13,778        18,466        15,756        16,200        14,939        19,984
Travel & Enter                        1,029         1,212         1,630         3,540         6,880        13,688        15,284        13,919         7,506        15,000        20,711        11,667
Auto                                    604           416           265           117         3,229         4,583         2,451         3,134         3,522         5,000         2,699         4,505
Donations
Dues & Subs                                           125                                       665         1,375           811         1,080           725         1,500           811         1,366
Legal & Prof
Office Supplies                         891         1,041           946           256         7,456        11,458         7,581        17,880         8,133        12,500         9,385        18,968
Bad Debt
Maint Equip/Bldgs                     2,313         3,334         1,275                      40,275        36,667        53,094        45,927        43,936        40,000        53,726        55,750
Environmental
Freight/Shipping & Postage                                                                       29                                         2            32                                         2
Depreciation                          1,233           509           749           749        10,522         5,594         8,241         8,415        11,479         6,102         8,990         9,164
Insurance
Rent                                 30,572        25,747        29,894        30,987       333,150       283,217       325,079       312,715       363,437       308,964       354,897       421,573
Utilities                             1,132         1,270           993         1,422        16,014        18,176        17,329        16,461        17,470        20,000        18,935        20,264
Taxes                                    30           416            41            51         2,521         4,583         2,380         7,219         2,750         5,000         2,380         7,346
Interest
Goodwill Amort
Bank Charges
Contingency
                               ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- -------------
TOTAL EXPENSES                       86,423        87,556        86,727        93,295       969,219     1,020,214       965,237     1,018,355     1,057,329     1,115,865     1,062,408     1,192,519
   OTHER INC/(EXP)
Income Taxes
Interest & Dividend Income
Gain/Loss on Sale of Assets
Gain/Loss on Investments
DISC Commissions
Other
Overhead Allocation
                               ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- -------------
   TOTAL OTHER
                               ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- -------------
NET INCOME                           93,179        60,392        (2,057)      (23,246)      965,252       912,059       605,651       745,601     1,053,003       997,087       529,714       733,553
                               ============= ============= ============= ============= ============= ============= ============= ============= ============= ============= ============= =============

