 9/12/24                                                                      DUNCAN AVIATION, INC. - INCOME STATEMENT                                                                        Page   1
                                                                                       Denver Satellite - 889
                                                                                          August 31, 2024
                                               CURRENT MO    CURRENT MO    CURRENT MO                                                                           FULL YEAR     FULL YEAR     FULL YEAR
                                    CURRENT      BUDGET         2024          2023              YTD    YTD BUDGET      YTD 2024      YTD 2023    ANNUALIZED      BUDGET         2024          2023
                                    -------    ----------    ----------    ----------           ---    ----------      --------      --------    ----------     ---------     ---------     ---------
   REVENUE
Labor                               150,326       159,769       151,843                   1,107,719     1,248,277     1,266,449                   1,661,579     1,851,979     1,876,993
Parts WO                            262,503       289,005        21,796                   1,741,594     2,258,001     1,847,500                   2,612,390     3,350,034     2,411,285
Other                               531,874       284,707       621,129                   2,202,804     2,225,883     2,511,536                   3,304,207     3,300,000     3,403,983
Aircraft Sales
Charter/Flight
Gasoline Sales
Other Line Services
Parts Invoice
                               ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- -------------
   TOTAL REVENUE                    944,704       733,481       794,768                   5,052,117     5,732,161     5,625,485                   7,578,176     8,502,013     7,692,261
                               ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- -------------
   COST OF SALES
Labor                                98,083       109,729       128,697                     801,193       872,838       845,825                   1,201,789     1,306,764     1,263,095
Parts WO                            172,465       215,308       (42,794)                  1,318,287     1,682,210     1,419,711                   1,977,431     2,495,775     1,761,614
Other                               428,024       227,766       521,633                   1,784,372     1,780,706     1,993,216                   2,676,559     2,640,000     2,735,641
Aircraft Sales
Charter/Flight
Gasoline Sales
Parts Invoice                       (28,005)                                                (27,619)                        504                     (41,428)                        523
Cost of Misc Supplies                    20           259           287                         156         2,024         1,171                         234         3,000         3,163
Cost of Promotion
Aircraft Incidents                                                                                                       (5,563)                                                 (5,563)
Cost of Warranty                                                     38                                                     646                                                   1,888
Freight                              (4,844)          647           539                      (2,649)        5,059        10,099                      (3,974)        7,500         5,827
                               ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- -------------
   TOTAL COST OF SALES              665,744       553,709       608,400                   3,873,740     4,342,837     4,265,609                   5,810,611     6,453,039     5,766,189
                               ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- -------------
   GROSS PROFIT                     278,960       179,772       186,368                   1,178,377     1,389,324     1,359,876                   1,767,565     2,048,974     1,926,072
                               ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- -------------
 9/12/24                                                                      DUNCAN AVIATION, INC. - INCOME STATEMENT                                                                        Page   2
                                                                                       Denver Satellite - 889
                                                                                          August 31, 2024
                                               CURRENT MO    CURRENT MO    CURRENT MO                                                                           FULL YEAR     FULL YEAR     FULL YEAR
                                    CURRENT      BUDGET         2024          2023              YTD    YTD BUDGET      YTD 2024      YTD 2023    ANNUALIZED      BUDGET         2024          2023
                                    -------    ----------    ----------    ----------           ---    ----------      --------      --------    ----------     ---------     ---------     ---------
   EXPENSES
Commissions                                         2,687                                                  21,374         7,598                                    32,000         7,598
Payroll                              20,575        26,214        26,473                     160,996       208,519       200,204                     241,494       312,182       298,343
Employee Relations                      148           313           317                       2,581         2,500         4,283                       3,871         3,750         6,575
Employee Benefits                    16,401        14,873        18,047                     109,174       119,372       108,881                     163,760       179,252       174,116
Payroll Taxes                         8,262        10,906        12,376                      80,716        88,155        82,497                     121,074       131,438       115,265
Education
Uniforms                                              166                                        10         1,333           548                          15         2,000           648
Cust Relations                        4,834           666           309                       4,961         5,333         6,397                       7,442         8,000         6,588
Equipment Lease                       1,383         1,200           928                       8,616         9,595         8,311                      12,924        14,392        12,004
Aircraft Maint/Fees
Advertising                           1,995            41                                     1,995           333           216                       2,993           500           796
Telephone                               926         1,739         1,437                      10,739        16,287        13,550                      16,108        24,011        19,984
Travel & Enter                        3,634         1,132            94                       8,507         8,924         7,663                      12,760        14,000        11,667
Auto                                    136           334           128                       1,569         2,667         1,832                       2,354         4,000         4,505
Donations
Dues & Subs                             149           166                                       754         1,333         1,080                       1,131         2,000         1,366
Legal & Prof
Office Supplies                         747         1,250         2,790                       4,702        10,000        13,052                       7,053        15,000        18,968
Bad Debt
Maint Equip/Bldgs                     4,167         2,500         1,725                      28,480        20,000        44,681                      42,719        30,000        55,750
Environmental                                          21                                                     167                                                     250
Freight/Shipping & Postage                                                                                                    2                                                       2
Depreciation                            749           749           749                       5,993         5,993         6,167                       8,990         8,990         9,164
Insurance
Rent                                 41,107        29,334        21,036                     235,618       234,667       192,794                     353,426       352,000       421,573
Utilities                               743           727           251                      13,965         7,209        10,445                      20,948        10,000        20,264
Taxes                                                 625            75                       2,251         5,000         7,128                       3,376         7,500         7,346
Interest
Goodwill Amort
Bank Charges
Contingency
                               ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- -------------
TOTAL EXPENSES                      105,954        95,643        86,736                     681,626       768,761       717,327                   1,022,439     1,151,265     1,192,519
   OTHER INC/(EXP)
Income Taxes
Interest & Dividend Income
Gain/Loss on Sale of Assets
Gain/Loss on Investments
DISC Commissions
Other
Overhead Allocation
                               ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- -------------
   TOTAL OTHER
                               ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- ------------- -------------
NET INCOME                          173,006        84,129        99,632                     496,750       620,563       642,550                     745,126       897,709       733,553
                               ============= ============= ============= ============= ============= ============= ============= ============= ============= ============= ============= =============

